GTD ID,DATE,COUNTRY,CITY,STATE,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,,ATTACK TYPE,WEAPON TYPE
198609290001,1986-09-29,United States,Coeur D'Alene,Washington,Aryan Nation,0,0,Government (General),,Bombing/Explosion,Explosives
198609180009,1986-09-18,United States,Toa Baja,Puerto Rico,El Movimiento Revolucionario Independinista (suspected),0,0,Military,,Facility/Infrastructure Attack,Incendiary
198609160002,1986-09-16,United States,Coeur D'Alene,Washington,The Order II (Bruder Schweigen Strike Force II),0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198609020008,1986-09-02,United States,New York City,New York,Jewish Defense League (JDL),0,32,Business,,Unarmed Assault,Chemical
198608070008,1986-08-07,United States,Hayden,Idaho,The Order II (Bruder Schweigen Strike Force II),0,0,Business,,Bombing/Explosion,Explosives
198607030008,1986-07-03,United States,Chicago,Illinois,Anti-Government Group,0,0,Government (General),,Bombing/Explosion,Explosives
198606140014,1986-06-14,United States,Manchester,New Hampshire,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198606090009,1986-06-09,United States,Wichita,Kansas,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198605200017,1986-05-20,United States,Toledo,Ohio,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198605140015,1986-05-14,United States,Palo Verde,California,Unknown,0,0,"Utilities,Utilities",,Facility/Infrastructure Attack,Sabotage Equipment
198605130017,1986-05-13,United States,Rockford,Illinois,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198604290001,1986-04-29,United States,San Juan,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,1,0,Police,,Assassination,Firearms
198604280005,1986-04-28,United States,New York City,New York,Jewish Defense League (JDL),Unknown,Unknown,Airports and Aircraft,,Facility/Infrastructure Attack,Incendiary
198604140006,1986-04-14,United States,Rio Piedras,Virginia,Organization of Volunteers for the Puerto Rican Revolution,0,0,Educational Institution,,Bombing/Explosion,Explosives
198603180012,1986-03-18,United States,Westminster,Colorado,Vietnamese Refugees,0,1,Private Citizens & Property,,Assassination,Firearms
198603170012,1986-03-17,United States,Ponce,Puerto Rico,Puerto Rican Nationalists,0,0,Business,,Bombing/Explosion,Explosives
198603130007,1986-03-13,United States,Baton Rouge,Louisiana,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198603060005,1986-03-06,United States,Hayden Lake,Idaho,The Order II (Bruder Schweigen Strike Force II),0,0,"Business,Business",,Bombing/Explosion,Explosives
198603030007,1986-03-03,United States,Culver City,California,"Up the IRS, Inc (suspected)",0,0,Government (General),,Bombing/Explosion,Explosives
198601060010,1986-01-06,United States,Boston,Massachusetts,Jewish Defense League (JDL),0,0,"Business,Business",,Bombing/Explosion,Explosives
198601060004,1986-01-06,United States,San Juan,Puerto Rico,Unknown,0,0,Government (General),,Bombing/Explosion,Explosives
198601060003,1986-01-06,United States,Toa Baja,Puerto Rico,Unknown,0,0,Military,,Bombing/Explosion,Explosives
198601060002,1986-01-06,United States,Cidra,Puerto Rico,Unknown,0,0,Government (General),,Bombing/Explosion,Explosives
198601060001,1986-01-06,United States,Guanica,Puerto Rico,Unknown,0,0,Government (General),,Bombing/Explosion,Explosives
198512310002,1985-12-31,United States,Toledo,Ohio,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198512300009,1985-12-30,United States,Cincinnati,Ohio,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198512300008,1985-12-30,United States,Cincinnati,Ohio,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198512110011,1985-12-11,United States,Sacramento,California,Anti-Technology extremists,1,0,"Business,Business",,Bombing/Explosion,Explosives
198512100005,1985-12-10,United States,New York City,New York,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198512020032,1985-12-02,United States,Forest Grove,Oregon,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198512020031,1985-12-02,United States,Portland,Oregon,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198512020030,1985-12-02,United States,Portland,Oregon,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198512020029,1985-12-02,United States,Portland,Oregon,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198511290012,1985-11-29,United States,Washington,District of Columbia,Jewish Extremists (suspected),0,0,NGO,,Facility/Infrastructure Attack,Incendiary
198511190005,1985-11-19,United States,Dover,Delaware,White supremacists/nationalists (suspected),0,0,NGO,,Facility/Infrastructure Attack,Incendiary
198511150006,1985-11-15,United States,Ann Arbor,Michigan,Anti-Technology extremists,0,2,Educational Institution,,Bombing/Explosion,Explosives
198511060012,1985-11-06,United States,San Juan,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,0,1,Military,,Assassination,Firearms
198510300010,1985-10-30,United States,Baton Rouge,Louisiana,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198510270002,1985-10-27,United States,Baton Rouge,Louisiana,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198510250004,1985-10-25,United States,Charlotte,North Carolina,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198510110002,1985-10-11,United States,Santa Ana,California,Unknown,1,0,Private Citizens & Property,,Assassination,Explosives
198510070013,1985-10-07,United States,Caguas,Puerto Rico,Unknown,0,0,Utilities,,Bombing/Explosion,Explosives
198510070012,1985-10-07,United States,Caguas,Puerto Rico,Unknown,0,0,Utilities,,Bombing/Explosion,Explosives
198509270012,1985-09-27,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
198509060007,1985-09-06,United States,Brentwood,New York,Jewish Defense League (JDL) (suspected),0,1,Police,,"Bombing/Explosion,Facility/Infrastructure Attack","Incendiary,Explosives"
198508200002,1985-08-20,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
198508200001,1985-08-20,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
198508170001,1985-08-17,United States,Cambridge,Massachusetts,Jewish Defense League (JDL),0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
198508150001,1985-08-15,United States,Paterson,New Jersey,Unknown,0,4,Private Citizens & Property,,Assassination,Explosives
198508070007,1985-08-07,United States,Boston,Massachusetts,Jewish Defense League (JDL),0,2,Private Citizens & Property,,Bombing/Explosion,Explosives
198507030002,1985-07-03,United States,Fajardo,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution (suspected),0,0,Military,,Bombing/Explosion,Explosives
198506220006,1985-06-22,United States,Houston,Texas,Anti-Muslim extremists,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198506130008,1985-06-13,United States,Auburn,Alabama,Anti-Technology extremists,0,0,Business,,Bombing/Explosion,Explosives
198506020008,1985-06-02,United States,Cleveland,Ohio,White supremacists/nationalists,1,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
198505150015,1985-05-15,United States,Northridge,Ohio,Jewish Defense League (JDL) (suspected),0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
198505150011,1985-05-15,United States,Berkeley,California,Anti-Technology extremists,0,1,Educational Institution,,Bombing/Explosion,Explosives
198504220003,1985-04-22,United States,Venice,Florida,Jewish Extremists (suspected),0,0,Business,,Bombing/Explosion,Explosives
198504150003,1985-04-15,United States,New York City,New York,Unknown,0,0,Food or Water Supply,,Unarmed Assault,Radiological
198503160008,1985-03-16,United States,San Diego,California,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198502230001,1985-02-23,United States,New York City,New York,May 19 Communist Order,0,0,Police,,Bombing/Explosion,Explosives
198502220011,1985-02-22,United States,Mesquite,Texas,Anti-Abortion extremists,0,2,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198502180001,1985-02-18,United States,New York City,New York,Jewish Defense League (JDL) (suspected),0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198501250009,1985-01-25,United States,San Juan,Puerto Rico,"Macheteros,Organization of Volunteers for the Puerto Rican Revolution",0,0,Government (General),,Bombing/Explosion,Explosives
198501010010,1985-01-01,United States,Washington,District of Columbia,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198412250010,1984-12-25,United States,Pensacola,Florida,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198412250009,1984-12-25,United States,Pensacola,Florida,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198412250008,1984-12-25,United States,Pensacola,Florida,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198412240005,1984-12-24,United States,Suitland,Maryland,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198412100009,1984-12-10,United States,Mayaguez,Massachusetts,Organization of Volunteers for the Puerto Rican Revolution,0,0,Military,,Bombing/Explosion,Explosives
198412100008,1984-12-10,United States,Levittown,New York,Organization of Volunteers for the Puerto Rican Revolution,0,0,Military,,Bombing/Explosion,Explosives
198412100007,1984-12-10,United States,Cayey,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,0,0,Military,,Bombing/Explosion,Explosives
198412100006,1984-12-10,United States,Rio Piedras,Virginia,Organization of Volunteers for the Puerto Rican Revolution,0,0,Educational Institution,,Bombing/Explosion,Explosives
198412100005,1984-12-10,United States,Ponce,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,0,0,Military,,Bombing/Explosion,Explosives
198411190008,1984-11-19,United States,Wheaton,Illinois,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198411190007,1984-11-19,United States,Rockville,Maryland,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198411110008,1984-11-11,United States,Houston,Texas,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198411030010,1984-11-03,United States,Washington,District of Columbia,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198410150009,1984-10-15,United States,Eureka,California,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409260003,1984-09-26,United States,Tarrytown,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,"Explosives,Explosives"
198409260002,1984-09-26,United States,New York City,New York,May 19 Communist Order,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198409200010,1984-09-20,United States,Marietta,Georgia,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409200009,1984-09-20,United States,The Dalles,Oregon,Rajneeshees,0,751,Business,,Unarmed Assault,Biological
198409130010,1984-09-13,United States,Atlanta,Georgia,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409130009,1984-09-13,United States,San Diego,California,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409130001,1984-09-13,United States,San Juan,Puerto Rico,Unknown,0,0,Utilities,,Bombing/Explosion,Explosives
198409090005,1984-09-09,United States,Webster,Texas,Anti-Abortion extremists,0,0,Abortion Related,,"Bombing/Explosion,Facility/Infrastructure Attack","Explosives,Incendiary"
198409090004,1984-09-09,United States,The Dalles,Oregon,Rajneeshees,0,25,Business,,Unarmed Assault,Biological
198409080004,1984-09-08,United States,Houston,Texas,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409070009,1984-09-07,United States,Houston,Texas,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198409070008,1984-09-07,United States,Houston,Texas,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198408290011,1984-08-29,United States,Rajneeshpurram,Virginia,Rajneeshees,0,2,"Government (General),Government (General)",,Unarmed Assault,Biological
198408220001,1984-08-22,United States,Melville,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198408200007,1984-08-20,United States,Houston,Texas,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198408010007,1984-08-01,United States,Denver,Colorado,Jamaat-al-Fuqra,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
198407190009,1984-07-19,United States,Ukiah,California,The Order (Silent Brotherhood),0,0,Business,,"Facility/Infrastructure Attack,Armed Assault","Firearms,Firearms,Firearms"
198407150006,1984-07-15,United States,The Dalles,Oregon,Rajneeshees,0,0,Government (General),,Unarmed Assault,Biological
198407070020,1984-07-07,United States,Annapolis,Maryland,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198407040013,1984-07-04,United States,Washington,District of Columbia,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198407040012,1984-07-04,United States,Torrance,California,Unknown,0,1,NGO,,Facility/Infrastructure Attack,"Incendiary,Incendiary"
198406250011,1984-06-25,United States,Pensacola,Florida,Anti-Abortion extremists,0,0,Abortion Related,,Bombing/Explosion,Explosives
198406180010,1984-06-18,United States,Denver,Colorado,The Order (Silent Brotherhood),1,0,Journalists & Media,,Assassination,Firearms
198406170019,1984-06-17,United States,Seattle,Washington,Jamaat-al-Fuqra,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198406170018,1984-06-17,United States,Philadelphia,Pennsylvania,Jamaat-al-Fuqra,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,"Incendiary,Incendiary"
198406050010,1984-06-05,United States,Norfolk,Virginia,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198405280003,1984-05-28,United States,San Francisco,California,Vietnamese Organization to Exterminate Communists and Restore the Nation,1,1,Private Citizens & Property,,Assassination,Firearms
198405120011,1984-05-12,United States,Forest Grove,Oregon,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198404290013,1984-04-29,United States,Boise,Idaho,The Order (Silent Brotherhood),0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198404260016,1984-04-26,United States,Norfolk,Virginia,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198404230019,1984-04-23,United States,Seattle,Washington,The Order (Silent Brotherhood),0,0,Business,,"Facility/Infrastructure Attack,Armed Assault","Firearms,Firearms,Firearms"
198404220016,1984-04-22,United States,Seattle,Washington,The Order (Silent Brotherhood),0,0,Business,,Bombing/Explosion,Explosives
198404200006,1984-04-20,United States,Washington,District of Columbia,May 19 Communist Order,0,0,Military,,Bombing/Explosion,Explosives
198404190011,1984-04-19,United States,Everett,Washington,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198404050001,1984-04-05,United States,New York City,New York,May 19 Communist Order,0,0,Business,,Bombing/Explosion,Explosives
198403280017,1984-03-28,United States,New Orleans,Louisiana,Black Liberation Army,0,0,Airports and Aircraft,,Hijacking,Unknown
198403260022,1984-03-26,United States,Everett,Washington,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198403250008,1984-03-25,United States,New York City,New York,Black Liberation Army,0,0,Airports and Aircraft,,Hijacking,Explosives
198403190012,1984-03-19,United States,Harrison,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198403160013,1984-03-16,United States,Seattle,Washington,The Order (Silent Brotherhood),0,0,Business,,"Facility/Infrastructure Attack,Armed Assault",Firearms
198403150001,1984-03-15,United States,Los Angeles,California,Jewish Defense League (JDL),0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198403040015,1984-03-04,United States,Bellingham,Washington,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198402280007,1984-02-28,United States,College Park,Maryland,Army of God,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198402230001,1984-02-23,United States,New York City,New York,Jewish Direct Action (suspected),0,0,Government (Diplomatic),,Bombing/Explosion,"Explosives,Explosives"
198402170004,1984-02-17,United States,Norfolk,Virginia,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198401300005,1984-01-30,United States,Spokane,Washington,The Order (Silent Brotherhood),0,0,Business,,"Hostage Taking (Barricade Incident),Armed Assault",Firearms
198401290006,1984-01-29,United States,New York City,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198401270014,1984-01-27,United States,Dallas,Texas,Unknown,1,0,Government (General),,Assassination,Explosives
198401140001,1984-01-14,United States,Dover,Delaware,Army of God,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198312150003,1983-12-15,United States,New York City,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198312130002,1983-12-13,United States,East Meadow,New York,United Freedom Front (UFF),0,0,Military,,Bombing/Explosion,Explosives
198312030005,1983-12-03,United States,Everett,Washington,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198311110006,1983-11-11,United States,Texarkana,Texas,"Covenant, Sword and the Arm of the Lord (CSA)",1,0,"Business,Private Citizens & Property",,"Armed Assault,Facility/Infrastructure Attack",Firearms
198311070001,1983-11-07,United States,Washington,District of Columbia,May 19 Communist Order,0,0,Government (General),,Bombing/Explosion,Explosives
198311020006,1983-11-02,United States,Fulton,Missouri,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,Utilities,,Bombing/Explosion,Explosives
198310300009,1983-10-30,United States,Hato Rey,Virginia,Macheteros,0,0,Government (General),,Bombing/Explosion,Explosives
198310280013,1983-10-28,United States,Spokane,Washington,The Order (Silent Brotherhood),0,2,Business,,"Facility/Infrastructure Attack,Armed Assault","Firearms,Melee,Melee"
198310180009,1983-10-18,United States,Dewitt,Puerto Rico,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198310120007,1983-10-12,United States,Miami,Florida,Omega-7,0,0,Business,,"Bombing/Explosion,Facility/Infrastructure Attack","Explosives,Incendiary"
198309210004,1983-09-21,United States,New York City,New York,Unknown,1,0,Journalists & Media,,Assassination,Firearms
198309120010,1983-09-12,United States,Hartford,Connecticut,Macheteros,0,0,Business,,Unknown,Unknown
198308270005,1983-08-27,United States,Washington,District of Columbia,Unknown,0,0,Government (Diplomatic),,Facility/Infrastructure Attack,Incendiary
198308210010,1983-08-21,United States,New York City,New York,United Freedom Front (UFF),0,0,Military,,Bombing/Explosion,"Explosives,Incendiary"
198308180001,1983-08-18,United States,Washington,District of Columbia,May 19 Communist Order,0,0,Military,,Bombing/Explosion,Explosives
198308150012,1983-08-15,United States,Bloomington,Illinois,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
198308090010,1983-08-09,United States,Detroit,Michigan,Unknown,2,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
198308090009,1983-08-09,United States,Springfield,Illinois,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
198308080012,1983-08-08,United States,Canton,Ohio,Jewish Defense League (JDL),1,0,Religious Figures/Institutions,,Assassination,Unknown
198308080011,1983-08-08,United States,Detroit,Michigan,Jewish Defense League (JDL),0,0,Religious Figures/Institutions,,Assassination,Incendiary
198307290006,1983-07-29,United States,Portland,Oregon,Jamaat-al-Fuqra (suspected),0,2,Business,,Bombing/Explosion,Explosives
198307280004,1983-07-28,United States,Montgomery,Alabama,Ku Klux Klan (suspected),0,0,NGO,,Facility/Infrastructure Attack,Incendiary
198307150011,1983-07-15,United States,Rio Piedras,Virginia,Macheteros (suspected),1,0,Business,,Hostage Taking (Barricade Incident),Firearms
198307060010,1983-07-06,United States,Rotterdam,New York,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198306050019,1983-06-05,United States,Summit,New Jersey,Unknown,0,0,"Business,Business",,Facility/Infrastructure Attack,Incendiary
198305300010,1983-05-30,United States,Miami,Florida,Omega-7,Unknown,Unknown,Business,,Bombing/Explosion,Explosives
198305260011,1983-05-26,United States,Norfolk,Virginia,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198305130007,1983-05-13,United States,New York City,New York,United Freedom Front (UFF),0,0,Military,,Bombing/Explosion,Explosives
198305120006,1983-05-12,United States,Hempstead,Texas,United Freedom Front (UFF),0,0,Military,,Bombing/Explosion,Explosives
198304290008,1983-04-29,United States,Unknown,Unknown,Macheteros (suspected),0,0,Business,,Hostage Taking (Barricade Incident),Firearms
198304260001,1983-04-26,United States,Washington,District of Columbia,May 19 Communist Order,0,0,Military,,Bombing/Explosion,Explosives
198304230001,1983-04-23,United States,Washington,District of Columbia,Unknown,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
198303200010,1983-03-20,United States,San Antonio,Texas,Unknown,0,0,Government (General),,Bombing/Explosion,Explosives
198303200009,1983-03-20,United States,San Antonio,Texas,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
198302230009,1983-02-23,United States,Utica,New York,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198302170002,1983-02-17,United States,Washington,District of Columbia,Omega-7,0,0,Airports and Aircraft,,Bombing/Explosion,Explosives
198302150008,1983-02-15,United States,Killeen,Texas,Iranian extremists,0,0,Airports and Aircraft,,Hijacking,Firearms
198302130003,1983-02-13,United States,Medina,Ohio,Posse Comitatus,2,1,Police,,Armed Assault,Firearms
198301280001,1983-01-28,United States,New York City,New York,May 19 Communist Order,0,0,Government (General),,Bombing/Explosion,Explosives
198301210006,1983-01-21,United States,Anaheim,California,Unknown,0,0,Business,,"Bombing/Explosion,Facility/Infrastructure Attack","Explosives,Incendiary"
198301160001,1983-01-16,United States,San Juan,Puerto Rico,Unknown,Unknown,Unknown,Private Citizens & Property,,Bombing/Explosion,Explosives
198301110013,1983-01-11,United States,Miami,Florida,Omega-7,0,0,Journalists & Media,,Bombing/Explosion,Explosives
198301110012,1983-01-11,United States,Miami,Florida,Omega-7,0,0,Business,,Bombing/Explosion,Explosives
198301110011,1983-01-11,United States,Miami,Florida,Omega-7,0,0,Business,,Bombing/Explosion,Explosives
198212310012,1982-12-31,United States,New York City,New York,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,Government (General),,Bombing/Explosion,Explosives
198212310011,1982-12-31,United States,New York City,New York,Fuerzas Armadas de Liberacion Nacional (FALN),0,2,Private Citizens & Property,,Bombing/Explosion,Explosives
198212310010,1982-12-31,United States,New York City,New York,Fuerzas Armadas de Liberacion Nacional (FALN),0,1,Police,,Bombing/Explosion,Explosives
198212310009,1982-12-31,United States,New York City,New York,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,Government (General),,Bombing/Explosion,Explosives
198212220004,1982-12-22,United States,McLean,Virginia,Libyan Students,0,0,Government (General),,Unarmed Assault,"Melee,Melee"
198212210005,1982-12-21,United States,New York City,New York,United Jewish Underground,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198212160004,1982-12-16,United States,Elmont,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198212160003,1982-12-16,United States,Harrison,New York,United Freedom Front (UFF),0,0,Business,,Bombing/Explosion,Explosives
198212080005,1982-12-08,United States,Washington,District of Columbia,Anti-Nuclear extremists,1,0,Private Citizens & Property,,Hostage Taking (Barricade Incident),Explosives
198212020003,1982-12-02,United States,Northridge,Ohio,Jewish Extremists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Sabotage Equipment
198211260002,1982-11-26,United States,Rio Piedras,Virginia,Armed Commandos of Student Self Defense,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
198211160011,1982-11-16,United States,Carolina,Puerto Rico,Macheteros,1,0,"Business,Business",,Hostage Taking (Barricade Incident),Firearms
198211040007,1982-11-04,United States,New York City,New York,Jewish Defense League (JDL),0,0,"Business,Private Citizens & Property",,Facility/Infrastructure Attack,Other
198210260023,1982-10-26,United States,Cherry Hill,Virginia,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
198210220006,1982-10-22,United States,Philadelphia,Pennsylvania,Justice Commandos for the Armenian Genocide,0,0,Government (Diplomatic),,Assassination,Unknown
198210080015,1982-10-08,United States,New York City,New York,Unknown,0,0,Terrorists/Non-state Militia,,Bombing/Explosion,Explosives
198209250008,1982-09-25,United States,Miami,Florida,Omega-7,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198209200007,1982-09-20,United States,New York City,New York,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,Business,,Bombing/Explosion,Explosives
198209080002,1982-09-08,United States,Chicago,Illinois,Omega-7,0,0,Business,,Bombing/Explosion,Explosives
198209020008,1982-09-02,United States,Miami,Florida,Omega-7,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198209010015,1982-09-01,United States,Naranjito,Puerto Rico,Macheteros,0,0,Business,,Armed Assault,"Firearms,Firearms"
198209010014,1982-09-01,United States,Tempe,Arizona,Unknown,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
198208200021,1982-08-20,United States,San Juan,Puerto Rico,"Boricuan Armed Anti-Imperialist Commandos,Fuerzas Armadas de Liberacion Nacional (FALN),Guerrilla Column 29 September",0,0,Government (General),,Bombing/Explosion,Explosives
198208130005,1982-08-13,United States,Edwardsville,Illinois,Army of God,0,0,Abortion Related,,Hostage Taking (Kidnapping),Firearms
198208110007,1982-08-11,United States,Honolulu,Hawaii,May 15 Organization for the Liberation of Palestine,1,15,"Airports and Aircraft,Private Citizens & Property",,Bombing/Explosion,Explosives
198208020002,1982-08-02,United States,Houston,Texas,Vietnamese Organization to Exterminate Communists and Restore the Nation,1,0,Journalists & Media,,Assassination,Firearms
198207080006,1982-07-08,United States,Phoenix,Arizona,Unknown,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198207050009,1982-07-05,United States,New York City,New York,Jewish Defense League (JDL),0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198207050008,1982-07-05,United States,New York City,New York,Croatian Nationalists,0,1,Private Citizens & Property,,Bombing/Explosion,Explosives
198207050007,1982-07-05,United States,New York City,New York,Croatian Nationalists,0,1,Private Citizens & Property,,Bombing/Explosion,Explosives
198207050006,1982-07-05,United States,New York City,New York,Croatian Nationalists,0,1,Private Citizens & Property,,Bombing/Explosion,Explosives
198207050001,1982-07-05,United States,New York City,New York,Jewish Defense League (JDL),0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
198207040002,1982-07-04,United States,New York City,New York,Unknown,Unknown,Unknown,Business,,Bombing/Explosion,Explosives
198207040001,1982-07-04,United States,New York City,New York,Unknown,0,0,Airports and Aircraft,,Bombing/Explosion,Explosives
198207020013,1982-07-02,United States,Berkeley,California,Anti-Technology extremists,0,1,Educational Institution,,Bombing/Explosion,Explosives
198206250005,1982-06-25,United States,Onondaga,Virginia,United Freedom Front (UFF),0,Unknown,Business,,Hostage Taking (Barricade Incident),Unknown
198206100003,1982-06-10,United States,Carolina,Puerto Rico,Armed Forces of Popular Resistance (FARP),0,0,"Private Citizens & Property,Government (General)",,Bombing/Explosion,Explosives
198206100001,1982-06-10,United States,San Juan,Puerto Rico,Revolutionary Labor Commandos,0,0,Private Citizens & Property,,Assassination,Incendiary
198206060005,1982-06-06,United States,Falls Church,Virginia,Army of God,0,0,Abortion Related,,Bombing/Explosion,Explosives
198205300002,1982-05-30,United States,Los Angeles,California,Armenian Secret Army for the Liberation of Armenia,0,0,Airports and Aircraft,,Bombing/Explosion,Explosives
